# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2024-01-08, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
23620at50557	Complete	ptg000047l:5891346-5862184	5891346	5862184	-	831.1	501	https://v10-1.orthodb.org/?query=23620at50557	WD40 repeat
23633at50557	Complete	ptg000044l:463858-451912	463858	451912	-	422.6	317	https://v10-1.orthodb.org/?query=23633at50557	F-box domain
23788at50557	Complete	ptg000004l:63564385-63529854	63564385	63529854	-	657.5	463	https://v10-1.orthodb.org/?query=23788at50557	FYVE zinc finger
23817at50557	Complete	ptg000041l:40679888-40698603	40679888	40698603	+	624.2	519	https://v10-1.orthodb.org/?query=23817at50557	Pyridoxal phosphate-dependent decarboxylase
23929at50557	Complete	ptg000016l:83838174-83858689	83838174	83858689	+	428.5	320	https://v10-1.orthodb.org/?query=23929at50557	Bromodomain
24096at50557	Complete	ptg000001l:9477325-9453035	9477325	9453035	-	645.3	596	https://v10-1.orthodb.org/?query=24096at50557	UPF0505 family
24138at50557	Complete	ptg000019l:2724449-2702714	2724449	2702714	-	790.7	613	https://v10-1.orthodb.org/?query=24138at50557	RNA recognition motif domain
24606at50557	Complete	ptg000038l:1135152-1118031	1135152	1118031	-	1002.1	502	https://v10-1.orthodb.org/?query=24606at50557	uncharacterized protein LOC108742778
24884at50557	Complete	ptg000005l:4088735-3967038	4088735	3967038	-	820.3	491	https://v10-1.orthodb.org/?query=24884at50557	Tetratricopeptide repeat
24998at50557	Complete	ptg000001l:29908729-29921428	29908729	29921428	+	512.7	427	https://v10-1.orthodb.org/?query=24998at50557	Protein kintoun
25127at50557	Complete	ptg000079l:3910681-3991643	3910681	3991643	+	1131.8	747	https://v10-1.orthodb.org/?query=25127at50557	Exportin-1/Importin-beta-like
25500at50557	Complete	ptg000142l:26665416-26629458	26665416	26629458	-	948.9	512	https://v10-1.orthodb.org/?query=25500at50557	WD40 repeat
25520at50557	Complete	ptg000101l:12480599-12445264	12480599	12445264	-	709.8	550	https://v10-1.orthodb.org/?query=25520at50557	Exocyst complex component 7
25670at50557	Complete	ptg000040l:43008121-43005737	43008121	43005737	-	929.0	601	https://v10-1.orthodb.org/?query=25670at50557	Amine oxidase
25673at50557	Complete	ptg000088l:4896386-5020030	4896386	5020030	+	636.9	471	https://v10-1.orthodb.org/?query=25673at50557	Armadillo-like helical
25718at50557	Complete	ptg000083l:58727687-58617526	58727687	58617526	-	858.7	650	https://v10-1.orthodb.org/?query=25718at50557	Leucine-rich repeat
25910at50557	Complete	ptg000083l:36850869-36826393	36850869	36826393	-	1090.4	597	https://v10-1.orthodb.org/?query=25910at50557	Helicase, C-terminal
25937at50557	Complete	ptg000040l:4092977-4070758	4092977	4070758	-	967.4	513	https://v10-1.orthodb.org/?query=25937at50557	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
25981at50557	Complete	ptg000005l:91003113-90957678	91003113	90957678	-	1091.5	615	https://v10-1.orthodb.org/?query=25981at50557	DnaJ domain
26016at50557	Complete	ptg000087l:6613212-6691373	6613212	6691373	+	527.0	401	https://v10-1.orthodb.org/?query=26016at50557	tRNA (cytosine(34)-C(5))-methyltransferase
26217at50557	Complete	ptg000078l:64933181-64990520	64933181	64990520	+	597.5	497	https://v10-1.orthodb.org/?query=26217at50557	Methyltransferase domain
26388at50557	Complete	ptg000025l:30500780-30551648	30500780	30551648	+	952.2	580	https://v10-1.orthodb.org/?query=26388at50557	SET domain
26394at50557	Complete	ptg000044l:17058421-17127510	17058421	17127510	+	409.0	347	https://v10-1.orthodb.org/?query=26394at50557	Cadherin-like
26432at50557	Complete	ptg000019l:8222098-8029193	8222098	8029193	-	318.9	197	https://v10-1.orthodb.org/?query=26432at50557	PDZ domain
26604at50557	Complete	ptg000012l:13077965-13174838	13077965	13174838	+	970.4	766	https://v10-1.orthodb.org/?query=26604at50557	Trafficking protein particle complex subunit 11
26645at50557	Complete	ptg000130l:338847-304718	338847	304718	-	735.9	403	https://v10-1.orthodb.org/?query=26645at50557	UbiB domain
26770at50557	Complete	ptg000052l:618029-571314	618029	571314	-	688.1	434	https://v10-1.orthodb.org/?query=26770at50557	GPI transamidase component PIG-T
26870at50557	Complete	ptg000025l:54857848-54844199	54857848	54844199	-	715.5	452	https://v10-1.orthodb.org/?query=26870at50557	Tetratricopeptide repeat
27086at50557	Complete	ptg000052l:14682783-14618424	14682783	14618424	-	884.3	577	https://v10-1.orthodb.org/?query=27086at50557	Heat shock protein 70 family
27130at50557	Complete	ptg000083l:33859948-33882981	33859948	33882981	+	824.0	567	https://v10-1.orthodb.org/?query=27130at50557	GPI transamidase component Gaa1
27499at50557	Complete	ptg000004l:47884688-47910592	47884688	47910592	+	741.4	459	https://v10-1.orthodb.org/?query=27499at50557	Tetratricopeptide repeat
27606at50557	Complete	ptg000038l:43880665-43795394	43880665	43795394	-	574.3	363	https://v10-1.orthodb.org/?query=27606at50557	Homeobox domain
27630at50557	Complete	ptg000012l:73960411-73926713	73960411	73926713	-	968.6	556	https://v10-1.orthodb.org/?query=27630at50557	Disintegrin domain
27737at50557	Complete	ptg000081l:10339501-10302603	10339501	10302603	-	841.4	501	https://v10-1.orthodb.org/?query=27737at50557	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
27943at50557	Complete	ptg000004l:33805307-33764476	33805307	33764476	-	774.9	544	https://v10-1.orthodb.org/?query=27943at50557	Conserved oligomeric Golgi complex, subunit 2, N-terminal
28081at50557	Complete	ptg000056l:2812279-2766003	2812279	2766003	-	606.5	437	https://v10-1.orthodb.org/?query=28081at50557	Rhodanese-like domain
28379at50557	Complete	ptg000053l:14428705-14413676	14428705	14413676	-	665.3	552	https://v10-1.orthodb.org/?query=28379at50557	Zona pellucida domain
28428at50557	Complete	ptg000026l:10071767-10220933	10071767	10220933	+	650.1	391	https://v10-1.orthodb.org/?query=28428at50557	Histone-arginine methyltransferase CARM1, N-terminal
28429at50557	Complete	ptg000114l:4092731-4132982	4092731	4132982	+	699.4	411	https://v10-1.orthodb.org/?query=28429at50557	Zinc finger, PHD-type
28503at50557	Complete	ptg000051l:11866802-11914089	11866802	11914089	+	1074.2	825	https://v10-1.orthodb.org/?query=28503at50557	TRAPP II complex, TRAPPC10
28555at50557	Complete	ptg000074l:489537-470518	489537	470518	-	577.4	466	https://v10-1.orthodb.org/?query=28555at50557	Sec1-like protein
28600at50557	Complete	ptg000022l:9053491-9089982	9053491	9089982	+	644.2	460	https://v10-1.orthodb.org/?query=28600at50557	EF hand associated, type-1
28678at50557	Complete	ptg000038l:28738046-28550228	28738046	28550228	-	807.9	513	https://v10-1.orthodb.org/?query=28678at50557	Organic anion transporter polypeptide
28761at50557	Complete	ptg000082l:107510165-107551413	107510165	107551413	+	810.3	556	https://v10-1.orthodb.org/?query=28761at50557	exocyst complex component 5
28783at50557	Complete	ptg000074l:26333726-26475647	26333726	26475647	+	959.4	706	https://v10-1.orthodb.org/?query=28783at50557	Homeobox domain
28875at50557	Complete	ptg000082l:82689521-82693975	82689521	82693975	+	754.6	478	https://v10-1.orthodb.org/?query=28875at50557	Zinc finger, RING-type
28907at50557	Complete	ptg000004l:49375860-49412503	49375860	49412503	+	615.3	473	https://v10-1.orthodb.org/?query=28907at50557	Nucleolar complex protein 2
28921at50557	Complete	ptg000074l:8925118-8890056	8925118	8890056	-	1006.9	651	https://v10-1.orthodb.org/?query=28921at50557	Vps53-like, N-terminal
29091at50557	Complete	ptg000037l:8552138-8570686	8552138	8570686	+	736.2	522	https://v10-1.orthodb.org/?query=29091at50557	Conserved oligomeric Golgi complex subunit 6
29312at50557	Complete	ptg000159l:9048532-8976424	9048532	8976424	-	1106.1	597	https://v10-1.orthodb.org/?query=29312at50557	Helicase, C-terminal
29319at50557	Complete	ptg000041l:32717771-32674391	32717771	32674391	-	588.7	489	https://v10-1.orthodb.org/?query=29319at50557	conserved oligomeric Golgi complex subunit 2
29422at50557	Complete	ptg000072l:8196126-8265473	8196126	8265473	+	432.0	430	https://v10-1.orthodb.org/?query=29422at50557	Vacuolar protein sorting-associated protein 8, central domain
29534at50557	Complete	ptg000081l:51830041-51850766	51830041	51850766	+	986.1	537	https://v10-1.orthodb.org/?query=29534at50557	Mediator of RNA polymerase II transcription subunit 17
29608at50557	Complete	ptg000061l:73915706-73851410	73915706	73851410	-	743.6	543	https://v10-1.orthodb.org/?query=29608at50557	exocyst complex component 8
29657at50557	Complete	ptg000024l:1145464-1103413	1145464	1103413	-	333.3	274	https://v10-1.orthodb.org/?query=29657at50557	Zinc finger C2H2-type
29671at50557	Complete	ptg000016l:60001585-60006796	60001585	60006796	+	1287.7	713	https://v10-1.orthodb.org/?query=29671at50557	Neurochondrin
29957at50557	Complete	ptg000062l:1519525-1469806	1519525	1469806	-	856.4	531	https://v10-1.orthodb.org/?query=29957at50557	Arginyl tRNA synthetase N-terminal domain
30050at50557	Complete	ptg000016l:79003638-78976212	79003638	78976212	-	858.9	584	https://v10-1.orthodb.org/?query=30050at50557	Bicaudal-D protein
30211at50557	Complete	ptg000153l:118690-72743	118690	72743	-	862.1	519	https://v10-1.orthodb.org/?query=30211at50557	Amino acid permease/ SLC12A domain
30301at50557	Complete	ptg000013l:20184654-20216810	20184654	20216810	+	917.3	562	https://v10-1.orthodb.org/?query=30301at50557	Peptidase M3A/M3B catalytic domain
30308at50557	Complete	ptg000015l:18681219-18602670	18681219	18602670	-	516.8	374	https://v10-1.orthodb.org/?query=30308at50557	Nuclear hormone receptor
30407at50557	Complete	ptg000138l:3437945-3485938	3437945	3485938	+	537.6	459	https://v10-1.orthodb.org/?query=30407at50557	Protein arginine N-methyltransferase
30467at50557	Complete	ptg000051l:46361502-46327555	46361502	46327555	-	939.1	574	https://v10-1.orthodb.org/?query=30467at50557	Eukaryotic translation initiation factor 3 subunit B
30640at50557	Complete	ptg000142l:26321201-26397446	26321201	26397446	+	1163.5	634	https://v10-1.orthodb.org/?query=30640at50557	SH3 domain
30720at50557	Complete	ptg000021l:18759585-18703246	18759585	18703246	-	1011.0	597	https://v10-1.orthodb.org/?query=30720at50557	Glycoside hydrolase, family 13, N-terminal
30738at50557	Complete	ptg000072l:12114761-12161977	12114761	12161977	+	919.2	617	https://v10-1.orthodb.org/?query=30738at50557	Xylosyltransferase
30983at50557	Complete	ptg000056l:18972698-18989137	18972698	18989137	+	1091.1	583	https://v10-1.orthodb.org/?query=30983at50557	Tetratricopeptide repeat-containing domain
31096at50557	Complete	ptg000017l:30340777-30316279	30340777	30316279	-	588.6	412	https://v10-1.orthodb.org/?query=31096at50557	LMBR1-like membrane protein
31141at50557	Complete	ptg000041l:38305281-38416695	38305281	38416695	+	327.9	267	https://v10-1.orthodb.org/?query=31141at50557	Sterile alpha motif domain
31358at50557	Complete	ptg000041l:23183239-23151738	23183239	23151738	-	703.5	546	https://v10-1.orthodb.org/?query=31358at50557	Rab-GTPase-TBC domain
31374at50557	Complete	ptg000010l:20226248-20206777	20226248	20206777	-	800.2	489	https://v10-1.orthodb.org/?query=31374at50557	TFIID subunit TAF5, NTD2 domain
31645at50557	Complete	ptg000016l:27872334-27851457	27872334	27851457	-	863.0	513	https://v10-1.orthodb.org/?query=31645at50557	Methylglyoxal synthase-like domain
31685at50557	Complete	ptg000012l:73962002-73993054	73962002	73993054	+	805.8	599	https://v10-1.orthodb.org/?query=31685at50557	PKD/Chitinase domain
31793at50557	Complete	ptg000012l:29457277-29432679	29457277	29432679	-	301.0	152	https://v10-1.orthodb.org/?query=31793at50557	Zona pellucida domain
32185at50557	Complete	ptg000041l:27055198-27102220	27055198	27102220	+	77.2	226	https://v10-1.orthodb.org/?query=32185at50557	Uncharacterized protein, isoform A
32224at50557	Complete	ptg000051l:15882381-16016723	15882381	16016723	+	677.1	401	https://v10-1.orthodb.org/?query=32224at50557	Nuclear hormone receptor, ligand-binding domain
32311at50557	Duplicated	ptg000005l:126939681-126988450	126939681	126988450	+	983.1	590	https://v10-1.orthodb.org/?query=32311at50557	Vps52
32311at50557	Duplicated	ptg000005l:90873566-90813409	90873566	90813409	-	912.9	581	https://v10-1.orthodb.org/?query=32311at50557	Vps52
32442at50557	Complete	ptg000061l:68694592-68445957	68694592	68445957	-	664.6	448	https://v10-1.orthodb.org/?query=32442at50557	SH3 domain
32612at50557	Complete	ptg000048l:23272304-23243931	23272304	23243931	-	652.8	433	https://v10-1.orthodb.org/?query=32612at50557	Sec1-like protein
32681at50557	Complete	ptg000061l:69228985-69183264	69228985	69183264	-	882.5	519	https://v10-1.orthodb.org/?query=32681at50557	Zinc finger, RanBP2-type
32803at50557	Complete	ptg000074l:1250540-1267591	1250540	1267591	+	641.0	416	https://v10-1.orthodb.org/?query=32803at50557	D-glucuronyl C5-epimerase
32809at50557	Complete	ptg000012l:36728484-36821710	36728484	36821710	+	607.8	409	https://v10-1.orthodb.org/?query=32809at50557	Nucleoside phosphorylase domain
32850at50557	Complete	ptg000114l:1435288-1479479	1435288	1479479	+	999.4	664	https://v10-1.orthodb.org/?query=32850at50557	SANT/Myb domain
33009at50557	Complete	ptg000021l:14462419-14575427	14462419	14575427	+	288.5	267	https://v10-1.orthodb.org/?query=33009at50557	Carboxylesterase, type B
33043at50557	Complete	ptg000051l:41664041-41627863	41664041	41627863	-	523.3	496	https://v10-1.orthodb.org/?query=33043at50557	WD40 repeat
33226at50557	Complete	ptg000059l:1395966-1306210	1395966	1306210	-	509.8	306	https://v10-1.orthodb.org/?query=33226at50557	5-aminolevulinate synthase
33297at50557	Complete	ptg000078l:8938731-8967324	8938731	8967324	+	781.2	578	https://v10-1.orthodb.org/?query=33297at50557	AARP2CN
33399at50557	Complete	ptg000017l:5887567-5865165	5887567	5865165	-	391.9	324	https://v10-1.orthodb.org/?query=33399at50557	Arf GTPase activating protein
33426at50557	Complete	ptg000101l:1868667-1870451	1868667	1870451	+	1015.5	498	https://v10-1.orthodb.org/?query=33426at50557	Zn-dependent metallo-hydrolase, RNA specificity domain
33572at50557	Complete	ptg000009l:50702214-50699136	50702214	50699136	-	734.0	384	https://v10-1.orthodb.org/?query=33572at50557	Menin
33894at50557	Complete	ptg000009l:50065527-50085461	50065527	50085461	+	499.0	375	https://v10-1.orthodb.org/?query=33894at50557	Protein OS9-like
34006at50557	Complete	ptg000049l:2192194-2194230	2192194	2194230	+	740.1	413	https://v10-1.orthodb.org/?query=34006at50557	WD40 repeat
34007at50557	Complete	ptg000012l:11631925-11703141	11631925	11703141	+	416.8	320	https://v10-1.orthodb.org/?query=34007at50557	VPS9 domain
34505at50557	Complete	ptg000128l:2489469-2415959	2489469	2415959	-	685.5	445	https://v10-1.orthodb.org/?query=34505at50557	digestive organ expansion factor homolog
34630at50557	Complete	ptg000012l:116127202-116119340	116127202	116119340	-	448.9	354	https://v10-1.orthodb.org/?query=34630at50557	tRNA (uracil-O(2)-)-methyltransferase
34658at50557	Complete	ptg000012l:127581703-127611224	127581703	127611224	+	556.9	460	https://v10-1.orthodb.org/?query=34658at50557	Pseudouridine synthase, TruD
34685at50557	Complete	ptg000074l:26513941-26558126	26513941	26558126	+	921.2	684	https://v10-1.orthodb.org/?query=34685at50557	Mediator complex, subunit Med24,
34936at50557	Complete	ptg000010l:8779909-8800349	8779909	8800349	+	971.5	483	https://v10-1.orthodb.org/?query=34936at50557	Radical SAM
35287at50557	Complete	ptg000025l:59272293-59289183	59272293	59289183	+	622.3	391	https://v10-1.orthodb.org/?query=35287at50557	Glycosyltransferase 61
35300at50557	Complete	ptg000056l:2827635-2849986	2827635	2849986	+	602.0	432	https://v10-1.orthodb.org/?query=35300at50557	Tetratricopeptide repeat
35377at50557	Complete	ptg000036l:7040898-7095271	7040898	7095271	+	556.7	351	https://v10-1.orthodb.org/?query=35377at50557	Sorting nexin
35385at50557	Complete	ptg000091l:2372467-2410891	2372467	2410891	+	925.0	525	https://v10-1.orthodb.org/?query=35385at50557	Helicase, C-terminal
35526at50557	Complete	ptg000040l:76411355-76384636	76411355	76384636	-	415.3	339	https://v10-1.orthodb.org/?query=35526at50557	Uncharacterised protein family, zinc metallopeptidase-like
35768at50557	Complete	ptg000061l:3516740-3475285	3516740	3475285	-	849.8	576	https://v10-1.orthodb.org/?query=35768at50557	Vacuole morphology and inheritance protein 14
35806at50557	Complete	ptg000142l:21868875-21840244	21868875	21840244	-	302.9	381	https://v10-1.orthodb.org/?query=35806at50557	Zinc finger C2H2 superfamily
35897at50557	Complete	ptg000061l:2873321-2778063	2873321	2778063	-	794.2	545	https://v10-1.orthodb.org/?query=35897at50557	Armadillo
35930at50557	Complete	ptg000061l:61238867-61214584	61238867	61214584	-	581.8	433	https://v10-1.orthodb.org/?query=35930at50557	Ribosomal protein L37/S30
36185at50557	Complete	ptg000107l:32362994-32360679	32362994	32360679	-	851.6	507	https://v10-1.orthodb.org/?query=36185at50557	Nucleolar GTP-binding protein 2
36323at50557	Complete	ptg000001l:21344526-21360974	21344526	21360974	+	410.9	390	https://v10-1.orthodb.org/?query=36323at50557	Misato Segment II tubulin-like domain
36357at50557	Complete	ptg000019l:5471531-5429902	5471531	5429902	-	584.1	317	https://v10-1.orthodb.org/?query=36357at50557	DNA helicase, DnaB-like, C-terminal
36552at50557	Complete	ptg000029l:17933340-17978571	17933340	17978571	+	773.1	429	https://v10-1.orthodb.org/?query=36552at50557	Methylthiotransferase, N-terminal
37042at50557	Complete	ptg000029l:15940618-15909971	15940618	15909971	-	351.4	433	https://v10-1.orthodb.org/?query=37042at50557	G patch domain-containing protein 1 homolog
37107at50557	Complete	ptg000005l:109326948-109389370	109326948	109389370	+	756.2	528	https://v10-1.orthodb.org/?query=37107at50557	Timeless protein
37156at50557	Complete	ptg000022l:7080231-7061085	7080231	7061085	-	837.6	470	https://v10-1.orthodb.org/?query=37156at50557	GroEL-like apical domain superfamily
37233at50557	Complete	ptg000034l:4367188-4368942	4367188	4368942	+	582.4	432	https://v10-1.orthodb.org/?query=37233at50557	Protein Lines, N-terminal
37243at50557	Complete	ptg000036l:6695039-6726814	6695039	6726814	+	347.2	341	https://v10-1.orthodb.org/?query=37243at50557	Replication factor Mcm10, C-terminal
37280at50557	Complete	ptg000012l:37122836-37187793	37122836	37187793	+	837.0	626	https://v10-1.orthodb.org/?query=37280at50557	Zinc finger, PHD-type
37475at50557	Complete	ptg000101l:4427277-4466754	4427277	4466754	+	687.4	545	https://v10-1.orthodb.org/?query=37475at50557	WD40 repeat
